NameOfFile	Method	CorCoeff	PValue
Ursus_spelaeus.COX3.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.079	P-value : 0.853
Ursus_spelaeus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.019	P-value : 0.385
Ursus_spelaeus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.032	P-value : 0.246
Ursus_spelaeus.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.019	P-value : 0.618
Ursus_spelaeus.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.034	P-value : 0.234
Ursus_spelaeus.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.018	P-value : 0.643
Ursus_spelaeus.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.002	P-value : 0.474
Ursus_spelaeus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.145	P-value : 0.799
Ursus_spelaeus.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.110	P-value : 0.722
Ursus_spelaeus.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.020	P-value : 0.476
Ursus_spelaeus.ND4.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.022	P-value : 0.622
Ursus_spelaeus.ND4.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.022	P-value : 0.299
Ursus_spelaeus.ND5.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.103	P-value : 0.945
Ursus_spelaeus.ND5.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.125	P-value : 0.975
Ursus_spelaeus.ND5.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.012	P-value : 0.554
Ursus_spelaeus.ND5.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.076	P-value : 0.829
Ursus_spelaeus.ND5.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.086	P-value : 0.105
Ursus_thibetanus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.057	P-value : 0.954
Ursus_thibetanus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.008	P-value : 0.353
Ursus_thibetanus.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.033	P-value : 0.858
Ursus_thibetanus.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.003	P-value : 0.378
Uta_stansburiana.ATP6.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.063	P-value : 0.043
Uta_stansburiana.ATP6.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.002	P-value : 0.453
Uta_stansburiana.ATP6.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.016	P-value : 0.203
Uta_stansburiana.ATP6.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.032	P-value : 0.894
Uta_stansburiana.ATP6.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.036	P-value : 0.040
Uta_stansburiana.ATP6.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.016	P-value : 0.245
Uta_stansburiana.ATP6.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.032	P-value : 0.050
Uta_stansburiana.ATP6.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.007	P-value : 0.589
Uta_stansburiana.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.022	P-value : 0.910
Uta_stansburiana.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.016	P-value : 0.734
Uta_stansburiana.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.004	P-value : 0.602
Uta_stansburiana.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.015	P-value : 0.786
Uta_stansburiana.CytB.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.019	P-value : 0.930
Uta_stansburiana.CytB.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.014	P-value : 0.780
Uta_stansburiana.CytB.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.004	P-value : 0.604
Uta_stansburiana.CytB.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.003	P-value : 0.542
Uta_stansburiana.CytB.terminals.nuc.fa.50.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.021	P-value : 0.946
Uta_stansburiana.CytB.terminals.nuc.fa.50.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.003	P-value : 0.572
Varanus_cumingi.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.227	P-value : 0.000
Varanus_cumingi.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.090	P-value : 0.010
Varanus_gouldii.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.069	P-value : 0.974
Varanus_gouldii.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.009	P-value : 0.743
Varanus_niloticus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.023	P-value : 0.766
Varanus_niloticus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.047	P-value : 0.921
Varanus_niloticus.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.011	P-value : 0.336
Varanus_niloticus.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.037	P-value : 0.915
Varanus_niloticus.ND2.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.002	P-value : 0.508
Varanus_niloticus.ND2.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.012	P-value : 0.622
Varanus_niloticus.ND2.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.004	P-value : 0.429
Varanus_niloticus.ND2.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.024	P-value : 0.795
Varanus_nuchalis.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.407	P-value : 0.000
Varanus_nuchalis.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.158	P-value : 0.027
Varanus_salvator.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.061	P-value : 0.003
Varanus_salvator.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.020	P-value : 0.797
Varanus_salvator.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.009	P-value : 0.703
Varanus_salvator.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.017	P-value : 0.778
Varecia_variegata.ND4.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.084	P-value : 0.975
Varecia_variegata.ND4.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.048	P-value : 0.999
Vipera_berus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.050	P-value : 0.167
Vipera_berus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.014	P-value : 0.329
Vipera_lotievi.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.026	P-value : 0.654
Vipera_renardi.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.002	P-value : 0.507
Vipera_renardi.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.051	P-value : 0.925
Vipera_renardi.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.001	P-value : 0.525
Vipera_renardi.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.013	P-value : 0.585
Vipera_ursinii.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.007	P-value : 0.602
Vipera_ursinii.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.026	P-value : 0.769
Vipera_ursinii.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.014	P-value : 0.260
Vipera_ursinii.CytB.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.026	P-value : 0.879
Vipera_ursinii.CytB.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.056	P-value : 0.037
Vipera_ursinii.CytB.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.057	P-value : 0.995
Vipera_ursinii.CytB.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.043	P-value : 0.018
Vipera_ursinii.CytB.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.032	P-value : 0.931
Vipera_ursinii.CytB.terminals.nuc.fa.50.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.001	P-value : 0.434
Vipera_ursinii.CytB.terminals.nuc.fa.50.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.015	P-value : 0.786
Vireo_altiloquus.ATP6.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.001	P-value : 0.479
Vireo_altiloquus.ATP6.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.027	P-value : 0.293
Vireo_atricapilla.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.051	P-value : 0.704
Vireo_atricapilla.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.047	P-value : 0.743
Vireo_atricapilla.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.110	P-value : 0.051
Vireo_atricapilla.ND2.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.050	P-value : 0.780
Vireo_atricapilla.ND2.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.102	P-value : 0.045
Vireo_atricapilla.ND2.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.002	P-value : 0.473
Vireo_atricapilla.ND2.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.043	P-value : 0.183
Vireo_bellii.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.093	P-value : 0.109
Vireo_bellii.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.070	P-value : 0.039
Vireo_bellii.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.029	P-value : 0.293
Vireo_bellii.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.034	P-value : 0.149
Vireo_bellii.ND2.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.093	P-value : 0.042
Vireo_bellii.ND2.terminals.nuc.fa.30.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.043	P-value : 0.840
Vireo_bellii.ND2.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.076	P-value : 0.060
Vireo_bellii.ND2.terminals.nuc.fa.40.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.041	P-value : 0.863
Vireo_cassinii.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.030	P-value : 0.617
Vireo_cassinii.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.002	P-value : 0.428
Vireo_flavoviridis.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.003	P-value : 0.494
Vireo_flavoviridis.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.027	P-value : 0.891
Vireo_gilvus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.043	P-value : 0.761
Vireo_gilvus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.002	P-value : 0.478
Vireo_olivaceus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.010	P-value : 0.676
Vireo_olivaceus.ND2.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.026	P-value : 0.819
Vireo_olivaceus.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.029	P-value : 0.099
Vireo_olivaceus.ND2.terminals.nuc.fa.20.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.032	P-value : 0.887
Vulpes_lagopus.ATP6.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.142	P-value : 0.067
Vulpes_lagopus.COX3.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.131	P-value : 0.986
Vulpes_lagopus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.060	P-value : 0.180
Vulpes_lagopus.CytB.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : -0.046	P-value : 0.158
Vulpes_lagopus.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.038	P-value : 0.589
Vulpes_lagopus.ND1.terminals.nuc.fa.10.samples.mike6.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS |D'| AND DISTANCE----	Correlation coefficient : 0.034	P-value : 0.546
